x,T_Cu_outer,T_PTFE,T_Cu_inner,dT,T_average
0.0,293.0,293.0,293.0,0.0,293.0
0.011366666666666667,289.3259387229493,289.3259667428642,289.32594385249394,5.129544661031105e-06,289.3259497727691
0.022733333333333335,285.6547834717499,285.6548128246237,285.654791786096,8.31434607562187e-06,285.65479602748985
0.034100000000000005,281.98656769368336,281.98659800605293,281.98657803049554,1.0336812181321875e-05,281.98658124341057
0.04546666666666667,278.32132628384056,278.32135747213306,278.3213379626312,1.1678790656333149e-05,278.3213405728683
0.05683333333333333,274.6590956601569,274.6591277222956,274.65910829044213,1.2630285254999762e-05,274.65911055763155
0.06820000000000001,270.999913888425,270.9999468714056,270.9999272544786,1.3366053622121399e-05,270.9999293381031
0.07956666666666667,267.3438208288113,267.3438548098132,267.34383482041653,1.3991605214869196e-05,267.34383681968035
0.09093333333333334,263.6908583034903,263.69089337855854,263.6908728742983,1.4570807991276524e-05,263.6908748521157
0.1023,260.04107028632296,260.0411065636004,260.0410854287995,1.5142476513574366e-05,260.04108742624095
0.11366666666666667,256.39450311634926,256.3945407120505,256.3945188466983,1.5730349048226344e-05,256.39452089169936
0.12503333333333333,252.75120573752997,252.75124477357517,252.75122208662503,1.634909506265103e-05,252.75122419924338
0.13640000000000002,249.11122996776857,249.11127057042887,249.1112469757109,1.7007942346936034e-05,249.11124917130275
0.14776666666666669,245.47463080082164,245.47467309998646,245.47464851368994,1.771286829921337e-05,245.47465080483266
0.15913333333333335,241.84146674530723,241.84151087414443,241.8414852132385,1.8467931283794314e-05,241.84148761089673
0.1705,238.21180020567633,238.21184630054688,238.2118194817604,1.9276084060493304e-05,238.2118219959945
0.18186666666666668,234.58569791074342,234.58574611129376,234.58571805041976,2.0139676337294077e-05,234.58572069081896
0.19323333333333334,230.96323139620196,230.96328184558985,230.96325245697534,2.1060773377712394e-05,230.9632552329224
0.2046,227.34447754850228,227.344530393733,227.34449958986724,2.204136495720377e-05,227.34450251070086
0.21596666666666667,223.72951921855525,223.72957461092392,223.72954230206778,2.3083512530774897e-05,223.7295453771823
0.22733333333333333,220.11844591498823,220.11850401062645,220.11847010445263,2.418946439775027e-05,220.11847334335576
0.23870000000000002,216.5113545881259,216.51141554866558,216.51137994988443,2.5361758531516898e-05,216.5113833622253
0.25006666666666666,212.90835051754692,212.90841451091538,212.90837712087526,2.660332833670509e-05,212.90838071644583
0.26143333333333335,209.30954831800426,209.3096155193711,209.309576235629,2.7917624748852177e-05,209.3095800243348
0.27280000000000004,205.7150730807363,205.71514367364335,205.71510238950586,2.9308769569524884e-05,205.7151063812952
0.2841666666666667,202.1250616697839,202.12513584749198,202.12509245154325,3.0781759363662786e-05,202.125096656273
0.29553333333333337,198.5396641959187,198.53974216302169,198.53969653866722,3.2342748511382524e-05,198.5397009658692
0.3069,194.95904569423752,194.95912766860636,194.9590796936904,3.3999452881516845e-05,194.95908435217808
0.3182666666666667,191.38338803545642,191.38347425059888,191.38342379719376,3.576173733677024e-05,191.38342869441635
0.32963333333333333,187.81289210551245,187.81298281346602,187.81292974799885,3.764248640436563e-05,187.81293488899246
0.341,184.24778029333186,184.24787576825472,184.2478199522414,3.965890954304996e-05,184.2478253379427
0.35236666666666666,180.68829933262913,180.68839987532405,180.68834116714766,4.1834518526684406e-05,180.68834679170027
0.36373333333333335,177.1347235504381,177.13482949414995,177.13476775257877,4.420214065703476e-05,177.13477359905562
0.37510000000000004,173.58735858281813,173.58747030080377,173.58740539135064,4.680853251670669e-05,173.58741142499085
0.3864666666666667,170.04654562687145,170.04666354248496,170.04659534833712,4.9721465671836995e-05,170.04660150589785
0.39783333333333337,166.51266630788064,166.5127909082808,166.51271934850303,5.304062239019913e-05,166.5127255215548
0.4092,162.9861482509827,162.98628010612862,162.986205165338,5.6914355297976726e-05,162.98621117414976
0.4205666666666667,159.46747145822417,159.46761124767067,159.4675330236737,6.156544952773402e-05,159.46753857652283
0.43193333333333334,155.9571756038273,155.95732415510926,155.95724293449348,6.73306661838069e-05,155.9572475644767
0.4433,152.45586837259015,152.45602671692194,152.45594309390648,7.472131633790013e-05,152.4559460611395
0.45466666666666666,148.9642349777962,148.9644044317186,148.96431949359902,8.45158028255355e-05,148.96431963437126
0.46603333333333335,145.4830490046757,145.4832312906421,145.48314690523324,9.790055753455817e-05,145.48314240018368
0.47740000000000005,142.01318473160754,142.01338215699613,142.01330141550994,0.00011668390240515691,142.01328943470452
0.4887666666666667,138.55563108137267,138.55584680503767,138.55577470059953,0.00014361922686134676,138.55575086233662
0.5001333333333333,135.11150734530645,135.11174577494188,135.1116902363979,0.0001828910914412063,135.11164778554874
0.5115000000000001,131.68208079920555,131.68234818347804,131.6823216418166,0.0002408426110491746,131.68225020816672
0.5228666666666667,128.2687862846559,128.26909159398946,128.269113342237,0.000327057581102963,128.26899707362745
0.5342333333333333,124.87324775426057,124.87360398702823,124.87370371423627,0.00045595997569591873,124.87351848517503
0.5456000000000001,121.49730166286426,121.49772777442334,121.49795082399837,0.0006491611341061798,121.49766008709533
0.5569666666666667,118.14302191558005,118.14354565231433,118.14396079192089,0.0009388763408395562,118.14350945327176
0.5683333333333334,114.8127458414184,114.81340787834883,114.81411869434959,0.0013728529311833881,114.81342413803893
0.5797,111.50910033187427,111.50996026929658,111.51112173792613,0.0020214060518668475,111.51006077969899
0.5910666666666667,108.23502685194526,108.2361718332686,108.23801419961897,0.0029873476737094506,108.23640429494426
0.6024333333333334,104.99380348804952,104.99536046595968,104.99822330389955,0.0044198158500279305,104.99579575263624
0.6138,101.78906154820123,101.7912145545116,101.79559479984043,0.0065332516391976014,101.79195696751776
0.6251666666666666,98.62479350374218,98.62780766788597,98.63442650740883,0.009633003666650097,98.62900922634566
0.6365333333333334,95.50534832535348,95.50960282378028,95.5194975452765,0.014149219923012879,95.51148289813673
0.6479,92.4354096363069,92.44144220977614,92.45609038505516,0.02068074874826209,92.44431407704606
0.6592666666666667,89.41995176034521,89.42851785798766,89.4500023988482,0.03005063850298484,89.43282400572703
0.6706333333333334,86.46416891403388,86.47631884344412,86.50754334005691,0.04337442602303554,86.48267703251163
0.682,83.5733737466138,83.59055135212222,83.63551545277531,0.062141706161511934,83.59981351717043
0.6933666666666667,80.75286339416687,80.77702969187844,80.8411739331633,0.08831053899643848,80.79035567306954
0.7047333333333333,78.00775428842248,78.04153915378362,78.13216757342751,0.12441328500503346,78.0604870052112
0.7161000000000001,75.34279099479633,75.38967552736692,75.51646284318186,0.17367184838552419,75.41630978844836
0.7274666666666667,72.7621388577736,72.82667068446044,73.00225945227126,0.24012059449765388,72.8636896648351
0.7388333333333333,70.2691743625612,70.3572182882425,70.5979113336405,0.32873697107929445,70.40810132814806
0.7502000000000001,67.86628982374445,67.98531742454591,68.31187337334681,0.445583549602361,68.05449354054572
0.7615666666666667,65.55472930259026,65.71415385894703,66.15270025841036,0.5979709558201023,65.80719447331589
0.7729333333333334,63.33446999091371,63.54603812599995,64.12912879138966,0.7946588004759505,63.669878969434436
0.7843,61.20415785928732,61.482417015216534,62.25027886508049,1.046121005793168,61.64561791319478
0.7956666666666667,59.16109908672382,59.523986248961776,60.52601216000801,1.3649130732841854,59.73703249856453
0.8070333333333334,57.201300277952626,57.67295437162097,58.967492981045936,1.76619270309331,57.94724921020651
0.8184,55.70779372336454,56.20890093441388,57.5878245187031,1.8800307953385627,56.50150639216051
0.8297666666666668,54.54547411834073,55.03358629414029,56.37897933997294,1.8335052216322154,55.31934658415132
0.8411333333333334,53.623714953061,54.075883469686474,55.32380024836603,1.7000852953050298,54.34113289037117
0.8525,52.87954674462636,53.284199282785366,54.402194296229446,1.522647551603086,53.52198010788039
0.8638666666666667,52.267754857586226,52.61999034166247,53.59410499456627,1.3263501369800466,52.827283397938324
0.8752333333333334,51.75483326747607,52.05366820968116,52.88082822259694,1.1259949551208663,52.229776566584725
0.8866,51.315155409226556,51.56191849602615,52.24550229295784,0.930346883731282,51.70752539940351
0.8979666666666667,50.92845891271217,51.12588064500281,51.673207767612595,0.744748854900422,51.24251577510919
0.9093333333333333,50.578130664461526,50.72974108628572,51.15090404888653,0.5727733844250054,50.81959193321126
0.9207000000000001,50.22569717392639,50.34256864434445,50.66732986276933,0.4416326888429367,50.41186522701339
0.9320666666666667,49.872778760466076,49.96309564088804,50.214113214563106,0.34133445409703,50.01666253863907
0.9434333333333333,49.52057970037018,49.59053980283953,49.78499602623024,0.26441632586006136,49.63203850981331
0.9548000000000001,49.16999222210329,49.22430603135926,49.375271242704635,0.2052790206013455,49.256523165389055
0.9661666666666667,48.82167395053564,48.86393256031449,48.98137793093406,0.15970398039841882,48.888994813928065
0.9775333333333334,48.47610577416442,48.50905457477136,48.60060722525336,0.12450145108894617,48.52858919139638
0.9889,48.13363519381009,48.15937847823571,48.23088701477302,0.09725182096292428,48.17463356227294
1.0002666666666666,47.79450887382058,47.814663459590186,47.870623194777096,0.07611432095651338,47.82659850939596
1.0116333333333334,47.458897142305226,47.474708149487675,47.51858193545942,0.05968479315419728,47.4840624090841
1.0230000000000001,47.126912473628416,47.13934087472571,47.17380193194907,0.046889458320656274,47.1466850934344
1.0343666666666667,46.798623462417,46.80841248696214,46.83552871710836,0.03690525469136219,46.8141882221625
1.0457333333333334,46.47406541220075,46.48179105248195,46.503165303495294,0.0290998912945426,46.48634058939266
1.0571000000000002,46.15324837643386,46.159357899256335,46.17623497068803,0.02298659425417071,46.162947082126074
1.0684666666666667,45.83616327818784,45.841004661311246,45.85435312487513,0.018189846687292288,45.843840354791396
1.0798333333333334,45.52278657773596,45.526631060527855,45.53720596067626,0.014419382940303649,45.52887453298002
1.0912000000000002,45.21308384030958,45.21614323661333,45.224534240173384,0.01145039986380425,45.217920439032085
1.1025666666666667,44.90701246905358,44.909452486366916,44.91612093306229,0.009108464008704686,44.910861962827596
1.1139333333333334,44.604523802969645,44.606474309681715,44.6117817780719,0.007257975102255898,44.60759329690775
1.1253,44.30556473075728,44.30712768612338,44.31135806007675,0.0057933293194665225,44.308016825652466
1.1366666666666667,44.010078934769474,44.011334525265156,44.01471107161619,0.0046321368467161506,44.012041510550276
1.1480333333333335,43.71800785170024,43.71901924821631,43.72171785767899,0.003710005978746267,43.71958165253184
1.1594,43.4292914158234,43.430108468349076,43.43226794011328,0.0029765242898776023,43.43055594142858
1.1707666666666667,43.143868634897466,43.14453074710458,43.14626079128953,0.002392156392062361,43.14488672443052
1.1821333333333335,42.861678036973814,42.86221640664807,42.86360388184922,0.0019258448754086999,42.8624994418237
1.1935,42.58265801734294,42.58309738556751,42.58421116907423,0.0015531517312865617,42.58332219066156
1.2048666666666668,42.306747108018925,42.30710712714131,42.308001923986936,0.0012548159680108029,42.30728538638239
1.2162333333333335,42.03388418696318,42.03418049221847,42.03489981925178,0.001015632288599022,42.034321499477805
1.2276,41.76400864028672,41.76425369066153,41.764832218168905,0.0008235778821870099,41.764364849705714
1.2389666666666668,41.497060487645086,41.49726422674895,41.497729618933434,0.0006691312883475575,41.49735144444249
1.2503333333333333,41.23298047872566,41.23315085503566,41.2335252189314,0.0005447402057399131,41.23321885089757
1.2617,40.97171016695373,40.971853544007764,40.97215457194898,0.0004444049952496698,40.971906094303485
1.2730666666666668,40.71319196518121,40.713313445508845,40.713555317381264,0.0003633522000541234,40.71335357602377
1.2844333333333333,40.45736918707351,40.4574728684025,40.45766696529215,0.00029777821863774534,40.45750300692272
1.2958,40.204186077101795,40.20427525531065,40.2044307248408,0.00024464773900234604,40.20429735241775
1.3071666666666668,39.953587831422794,39.953665161552465,39.95378936641039,0.0002015349875961192,39.95368078646188
1.3185333333333333,39.705520611444214,39.70558823562787,39.70568710995022,0.0001664985060045865,39.70559865234077
1.3299,39.45993155149789,39.459991200756434,39.46006953372159,0.0001379822236984296,39.45999742865863
1.3412666666666668,39.21676876175019,39.216821837111006,39.216883498937136,0.00011473718694787749,39.21682469926611
1.3526333333333334,38.97598132725042,38.97602896448313,38.97607708678915,9.57595387234278e-05,38.97602912617423
1.364,38.7375193038394,38.73756242519086,38.73759954514211,8.024130271166996e-05,38.737560424724116
1.3753666666666668,38.5013337114993,38.50137306709766,38.50140124277077,6.7531271469079e-05,38.50136934045591
1.3867333333333334,38.26737652561565,38.26741272665248,38.26743362949493,5.710387927848615e-05,38.26740762725435
1.3981000000000001,38.03560066653422,38.03563421189432,38.03564920092855,4.8534394331056774e-05,38.03562802645236
1.4094666666666666,37.80595998772635,37.805991285388174,37.806001466846055,4.147911970875384e-05,37.80598424665352
1.4208333333333334,37.5784092628204,37.5784386470773,37.57844492238991,3.565956951234739e-05,37.578430944095864
1.4322000000000001,37.35290417171274,37.35293191704962,37.352935021517766,3.084980502876533e-05,37.352923703426704
1.4435666666666667,37.1294012859359,37.12942761822566,37.12942815222143,2.686628553050241e-05,37.12941901879433
1.4549333333333334,36.90785805343225,36.90788315898136,36.907881613156405,2.3559724155575168e-05,36.907874275190004
1.4663000000000002,36.68823278285823,36.68825681572429,36.68825359140166,2.0808543432337956e-05,36.68824772999472
1.4776666666666667,36.470484627524726,36.47050771544341,36.47050314113439,1.851360966043103e-05,36.47049849470084
1.4890333333333334,36.25457356906324,36.254595818255254,36.254590163053976,1.6593990736168962e-05,36.25458651679082
1.5004000000000002,36.04046040089422,36.040481899968626,36.04047538442826,1.4983534043722102e-05,36.0404725617637
1.5117666666666667,35.82810671156314,35.828127534690914,35.828120339665574,1.362810243676904e-05,35.828118195306544
1.5231333333333335,35.617474868000414,35.61749507749791,35.61748735133926,1.24833388426282e-05,35.61748576561252
1.5345,35.40852799875338,35.40854764718794,35.40853951160977,1.1512856389117587e-05,35.40853838585036
1.5458666666666667,35.20122997723217,35.20124910914038,35.20124066400318,1.0686771013013185e-05,35.201239916791906
1.5572333333333335,34.995545405005345,34.99556405829704,34.99555538551584,9.980510498053263e-06,34.995554949606074
1.5686,34.79143959517626,34.79145780228284,34.791448969022824,9.373846566518296e-06,34.79144878882731
1.5799666666666667,34.58887855586701,34.588896344682176,34.588887405974425,8.85010741313863e-06,34.58888743550787
1.5913333333333335,34.38782897383301,34.387846368483956,34.3878373693693,8.39553629106149e-06,34.387837570562084
1.6027,34.188258198227786,34.188275219708586,34.188266196996146,7.998768360550912e-06,34.18826653831084
1.6140666666666668,33.99013422453509,33.990150891227344,33.99014187493884,7.650403752279544e-06,33.99014233023375
1.6254333333333335,33.793425678682695,33.79344200678389,33.793433021341116,7.342658420839143e-06,33.793433568935896
1.6368,33.598101801349856,33.59811780522665,33.598108870428455,7.069078598931355e-06,33.598109492334984
1.6481666666666668,33.40413243247869,33.404148124958276,33.40413925678552,6.824306829855686e-06,33.40413993807417
1.6595333333333335,33.211487995997686,33.21150338860864,33.21149459988783,6.603890142287128e-06,33.211495328164716
1.6709,33.0201394847643,33.02015458793582,33.020145888886816,6.404122515846211e-06,33.02014665386231
1.6822666666666668,32.83005844573166,32.830073268958685,32.83006466764719,6.2219155338993914e-06,32.83006546077918
1.6936333333333333,32.64121696534363,32.6412315173239,32.641223020035476,6.054691844781246e-06,32.64122383423433
1.705,32.45358765516101,32.45360194390886,32.453593555458575,5.90029756608601e-06,32.45359438484281
