x,T_rod
0.0,293.0
0.026052104208416832,292.98017648046346
0.052104208416833664,292.94896116880284
0.0781563126252505,292.84798153758595
0.10420841683366733,292.57672746926215
0.13026052104208416,291.82017370519054
0.156312625250501,289.70703007990426
0.18236472945891782,283.7898144942135
0.20841683366733466,267.069461956655
0.2344689378757515,218.3432501390395
0.2605210420841683,51.40692681470469
0.2865731462925851,50.00800186198177
0.312625250501002,50.000045269161824
0.33867735470941884,50.000000256593665
0.36472945891783565,50.00000008976729
0.39078156312625245,49.99999992438925
0.4168336673346693,49.99999975811218
0.44288577154308617,49.99999958858317
0.468937875751503,49.99999941340666
0.4949899799599198,49.99999923010647
0.5210420841683366,49.99999903608783
0.5470941883767535,49.999998828597576
0.5731462925851702,49.99999860468266
0.5991983967935871,49.99999836114571
0.625250501002004,49.99999809449771
0.6513026052104208,49.99999780090672
0.6773547094188377,49.99999747614153
0.7034068136272544,49.99999711551039
0.7294589178356713,49.99999671379289
0.7555110220440882,49.99999626516479
0.7815631262525049,49.999995763114484
0.8076152304609218,49.99999520034984
0.8336673346693386,49.99999456869408
0.8597194388777555,49.9999938589698
0.8857715430861723,49.99999306086861
0.9118236472945891,49.999992162805114
0.937875751503006,49.99999115175355
0.9639278557114228,49.999990013063766
0.9899799599198396,49.999988730254806
1.0160320641282565,49.99998728478319
1.0420841683366733,49.999985655781934
1.06813627254509,49.99998381976753
1.094188376753507,49.99998175030971
1.1202404809619237,49.9999794176608
1.1462925851703405,49.99997678833747
1.1723446893787575,49.999973824650894
1.1983967935871742,49.999970484176956
1.2244488977955912,49.99996671916045
1.250501002004008,49.999962475843304
1.2765531062124247,49.99995769370843
1.3026052104208417,49.99995230462777
1.3286573146292584,49.99994623190218
1.3547094188376754,49.99993938917999
1.3807615230460921,49.999931679237996
1.4068136272545089,49.999922992607935
1.4328657314629258,49.99991320602829
1.4589178356713426,49.999902180699195
1.4849699398797593,49.999889760315654
1.5110220440881763,49.99987576885014
1.537074148296593,49.99986000805318
1.5631262525050098,49.999842254635524
1.5891783567134268,49.99982225709156
1.6152304609218435,49.99979973211815
1.6412825651302605,49.99977436057706
1.6673346693386772,49.99974578294325
1.693386773547094,49.99971359417338
1.719438877755511,49.99967733792061
1.7454909819639277,49.999636500012684
1.7715430861723447,49.99959050109976
1.7975951903807614,49.9995386883662
1.8236472945891782,49.999480326187644
1.8496993987975952,49.99941458559922
1.875751503006012,49.99934053242503
1.9018036072144286,49.99925711389763
1.9278557114228456,49.99916314357768
1.9539078156312624,49.99905728435768
1.9799599198396791,49.99893802930725
2.006012024048096,49.99880368008753
2.032064128256513,49.998652322626654
2.0581162324649296,49.99848179971049
2.0841683366733466,49.998289680098466
2.1102204408817635,49.99807322372648
2.13627254509018,49.997829342502136
2.162324649298597,49.99755455613577
2.188376753507014,49.99724494238221
2.2144288577154305,49.9968960809867
2.2404809619238475,49.99650299054227
2.2665330661322645,49.99606005736398
2.292585170340681,49.99556095537366
2.318637274549098,49.994998555863084
2.344689378757515,49.994364825858234
2.370741482965932,49.99365071364951
2.3967935871743484,49.99284601987036
2.4228456913827654,49.991939252302714
2.4488977955911824,49.99091746235977
2.474949899799599,49.98976606093689
2.501002004008016,49.988468611031735
2.527054108216433,49.987006594206726
2.5531062124248494,49.98535914759889
2.5791583166332663,49.98350276776697
2.6052104208416833,49.98141097719933
2.6312625250501,49.9790539487802
2.657314629258517,49.97639808292169
2.6833667334669338,49.97340553140262
2.7094188376753507,49.97003366120913
2.7354709418837673,49.96623445083064
2.7615230460921842,49.96195381051887
2.787575150300601,49.95713081695859
2.8136272545090177,49.951696851604346
2.8396793587174347,49.94557463060133
2.8657314629258517,49.93867711270648
2.891783567134268,49.93090626994603
2.917835671342685,49.92215170385918
2.943887775551102,49.912289088071255
2.9699398797595187,49.90117841558192
2.9959919839679356,49.888662026522766
3.0220440881763526,49.87456238920375
3.048096192384769,49.8571374378397
3.074148296593186,49.835926519636665
3.100200400801603,49.810369210691675
3.1262525050100196,49.77979067322463
3.1523046092184366,49.74338406013789
3.1783567134268536,49.700189532754194
3.2044088176352705,49.64906938071701
3.230460921843687,49.588678647600105
3.256513026052104,49.51743057128894
3.282565130260521,49.43345604451501
3.3086172344689375,49.334556188373696
3.3346693386773545,49.21814701118715
3.3607214428857715,49.08119499840486
3.386773547094188,48.92014234895575
3.412825651302605,48.73082044292203
3.438877755511022,48.508349998234394
3.4649298597194385,48.24702625297081
3.4909819639278554,47.94018739376187
3.5170340681362724,47.58006432967298
3.5430861723446894,47.15760975528951
3.569138276553106,46.66230418885526
3.595190380761523,46.08193617082539
3.62124248496994,45.40235278976016
3.6472945891783564,44.60717464230952
3.6733466933867733,43.677465249517724
3.6993987975951903,42.59133700077615
3.725450901803607,41.32346038463612
3.751503006012024,39.844413792141964
3.7775551102204408,38.11975377760516
3.8036072144288573,36.10857089361201
3.8296593186372743,33.76105646908434
3.8557114228456912,31.0140712654259
3.8817635270541078,27.78240267900968
3.9078156312625247,23.939799260711318
3.9338677354709417,19.27217142912776
3.9599198396793582,13.33779081965249
3.985971943887775,4.606993759724494
4.012024048096192,4.605884575898914
4.038076152304609,13.207764071257188
4.064128256513026,19.057953187677676
4.090180360721442,23.65268771174699
4.116232464929859,27.426212140517876
4.142284569138276,30.58934507286519
4.168336673346693,33.266143718047665
4.19438877755511,35.539888429751954
4.220440881763527,37.47176697046159
4.246492985971944,39.109492375840226
4.27254509018036,40.491660234321444
4.298597194388777,41.650122459920965
4.324649298597194,42.611372124364664
4.350701402805611,43.39740742347353
4.376753507014028,44.02630627303968
4.402805611222445,44.51262954838795
4.428857715430861,44.867714056969575
4.454909819639278,45.09988696926571
4.480961923847695,45.2146180629806
4.507014028056112,45.214618043428466
4.533066132264529,45.09988691012481
4.559118236472946,44.8677139567771
4.585170340681362,44.5126294046743
4.611222444889779,44.02630608227987
4.637274549098196,43.39740718101678
4.663326653306613,42.611371824336935
4.68937875751503,41.65012209509304
4.715430861723447,40.49165979592539
4.741482965931864,39.10949185330403
4.76753507014028,37.471766351000525
4.793587174348697,35.5398876976962
4.819639278557114,33.26614285365687
4.845691382765531,30.589344050082666
4.871743486973948,27.42621092235228
4.897795591182365,23.65268623972827
4.923847695390781,19.057951353932204
4.949899799599198,13.207761626033317
4.975951903807615,4.605879225053583
5.002004008016032,4.606045274444422
5.028056112224449,13.227261145641936
5.054108216432866,19.09008972092192
5.080160320641283,23.695766864468226
5.106212424849699,27.479660074589034
5.132264529058116,30.653078576939418
5.158316633266533,33.34040764485576
5.18436873747495,35.625215455572956
5.210420841683367,37.568979514445395
5.236472945891784,39.219723107386564
5.2625250501002,40.61638341434714
5.288577154308617,41.7911937838983
5.314629258517034,42.771076877776466
5.340681362725451,43.57851769683155
5.3667334669338675,44.23214842842359
5.3927855711422845,44.747163362114456
5.4188376753507015,45.13562510263722
5.444889779559118,45.406693905942205
5.4709418837675345,45.56679658251173
5.4969939879759515,45.6197433316671
5.5230460921843685,45.56679662494245
5.5490981963927855,45.40669399186201
5.575150300601202,45.13562523418365
5.6012024048096185,44.74716354254627
5.6272545090180355,44.2321486621853
5.6533066132264524,43.57851798964324
5.679358717434869,42.771077236753605
5.705410821643286,41.79119421771198
5.731462925851703,40.61638393344332
5.757515030060119,39.21972372430113
5.783567134268536,37.56898024428604
5.809619238476953,35.62521631680969
5.83567134268537,33.3404086607122
5.861723446893787,30.65307977802757
5.887775551102204,27.479661504326202
5.913827655310621,23.695768591448857
5.939879759519037,19.090091871703336
5.965931863727454,13.227264013435784
5.991983967935871,4.606051558056163
6.018036072144288,4.606993105579751
6.044088176352705,13.337605633384252
6.070140280561122,19.27186615234505
6.096192384769538,23.93939001038989
6.122244488977955,27.781894885706997
6.148296593186372,31.013465693674597
6.174348697394789,33.76035074306348
6.200400801603206,36.1077598597517
6.226452905811623,38.11882946522247
6.252505010020039,39.84336519378341
6.278557114228456,41.32227312723871
6.304609218436873,42.58999292677793
6.33066132264529,43.67594190594275
6.356713426853707,44.60544466589414
6.382765531062124,45.400383170515646
6.408817635270541,46.07968737230139
6.434869739478957,46.65972909953047
6.460921843687374,47.15465244135226
6.486973947895791,47.57665855460372
6.513026052104208,47.93625486435787
6.539078156312625,48.242474544561155
6.565130260521042,48.503070103632105
6.591182364729458,48.724683879936
6.617234468937875,48.91299774979279
6.643286573146292,49.07286409074276
6.669338677354709,49.208419884745815
6.695390781563126,49.32318572204413
6.721442885771543,49.42015134704067
6.74749498997996,49.501849262557194
6.773547094188376,49.57041777712157
6.799599198396793,49.62765474405614
6.82565130260521,49.67506310459499
6.851703406813627,49.71388921324742
6.877755511022044,49.74515479453536
6.903807615230461,49.769683257593
6.929859719438877,49.7881209796196
6.955911823647294,49.80095406088233
6.981963927855711,49.80852095240686
7.008016032064128,49.81102126183901
7.034068136272545,49.80852095211727
7.060120240480962,49.800954060295645
7.086172344689379,49.788120978720464
7.112224448897795,49.769683256357816
7.138276553106212,49.74515479293178
7.164328657314629,49.713889211233365
7.190380761523046,49.67506310211769
7.216432865731463,49.627654741050335
7.24248496993988,49.57041777350821
7.268537074148296,49.50184925824101
7.294589178356713,49.42015134190788
7.32064128256513,49.32318571595924
7.346693386773547,49.20841987754818
7.372745490981964,49.07286408224243
7.398797595190381,48.9129977397656
7.424849699398797,48.72468386811778
7.450901803607214,48.50307008971226
7.476953907815631,48.242474528174846
7.503006012024048,47.936254845077265
7.529058116232465,47.57665853192802
7.5551102204408815,47.15465241469588
7.5811623246492985,46.65972906821013
7.607214428857715,46.07968733552079
7.633266533066132,45.40038312734831
7.6593186372745485,44.60544461526359
7.6853707414829655,43.67594184659891
7.7114228456913825,42.58999285726858
7.7374749498997994,41.32227304587295
7.7635270541082155,39.84336509858158
7.7895791583166325,38.11882935384194
7.8156312625250495,36.10775972936769
7.841683366733466,33.76035059016099
7.867735470941883,31.01346551365596
7.8937875751503,27.781894672085365
7.9198396793587165,23.939389752943956
7.945891783567133,19.271865832211674
7.97194388777555,13.337605206687208
7.997995991983967,4.606992163809976
8.024048096192384,4.605884566955611
8.0501002004008,13.20776407420405
8.076152304609218,19.05795319622516
8.102204408817634,23.65268772486236
8.128256513026052,27.426212157813904
8.154308617234468,30.58934509421497
8.180360721442884,33.26614374347912
8.206412825651302,35.53988845941598
8.232464929859718,37.47176700462503
8.258517034068136,39.10949241489026
8.284569138276552,40.49166027877541
8.31062124248497,41.65012251044039
8.336673346693386,42.61137218177295
8.362725450901802,43.39740748877768
8.38877755511022,44.02630634745561
8.414829659318636,44.512629633371176
8.440881763527054,44.86771415425078
8.46693386773547,45.09988708089247
8.492985971943888,45.21461819136588
8.519038076152304,45.214618191406316
8.54509018036072,45.099887081014856
8.571142284569138,44.86771415445808
8.597194388777554,44.512629633668446
8.623246492985972,44.026306347850046
8.649298597194388,43.39740748927885
8.675350701402804,42.6113721823929
8.701402805611222,41.650122511193835
8.727454909819638,40.49166027968026
8.753507014028056,39.109492415968035
8.779559118236472,37.4717670059018
8.80561122244489,35.53988846092352
8.831663326653306,33.26614374525766
8.857715430861722,30.589345096317334
8.88376753507014,27.42621216031536
8.909819639278556,23.652687727881982
8.935871743486974,19.057953199983082
8.96192384769539,13.207764079212158
8.987975951903808,4.605884577920905
9.014028056112224,4.606994107405952
9.04008016032064,13.337831250620031
9.066132264529058,19.272237991317944
9.092184368737474,23.939888453957515
9.118236472945892,27.78251332552869
9.144288577154308,31.01420320185158
9.170340681362724,33.76121021532984
9.196392785571142,36.10874757438501
9.222444889779558,38.11995513122709
9.248496993987976,39.84464221853556
9.274549098196392,41.32371901705429
9.30060120240481,42.591629797131894
9.326653306613226,43.677797103757754
9.352705410821642,44.60755151843633
9.37875751503006,45.40278188233855
9.404809619238476,46.082426096709916
9.430861723446894,46.662865215708514
9.45691382765531,47.15825407337051
9.482965931863728,47.58080637443118
9.509018036072144,47.94104422803203
9.53507014028056,48.24801801906673
9.561122244488978,48.509500452029855
9.587174348697394,48.73215758413007
9.613226452905812,48.9216991643271
9.639278557114228,49.08301033752802
9.665330661322646,49.220266618061984
9.691382765531062,49.3370339160371
9.717434869739478,49.436355284832466
9.743486973947896,49.520825937713056
9.769539078156312,49.592657955390926
9.79559118236473,49.65373597699584
9.821643286573146,49.70566503803023
9.847695390781562,49.74981159385755
9.87374749498998,49.78733864873339
9.899799599198396,49.81923580011174
9.925851703406813,49.84634490695387
9.95190380761523,49.86938199943439
9.977955911823647,49.888955965706515
10.004008016032063,49.90558447888367
10.03006012024048,49.919707563527425
10.056112224448897,49.93169914500542
10.082164328657313,49.941876876345624
10.108216432865731,49.95051049491105
10.134268537074147,49.95782892462066
10.160320641282565,49.96402630785996
10.186372745490981,49.96926712402826
10.212424849699397,49.97369052828042
10.238476953907815,49.97741402392768
10.264529058116231,49.98053656470445
10.29058116232465,49.98314116827927
10.316633266533065,49.9852971096382
10.342685370741481,49.98706175197654
10.3687374749499,49.988482063235885
10.394789579158315,49.98959585817117
10.420841683366733,49.99043279862227
10.44689378757515,49.991015178305524
10.472945891783567,49.9913585127739
10.498997995991983,49.99147195006871
10.5250501002004,49.991358512866405
10.551102204408817,49.99101517849293
10.577154308617233,49.99043279890946
10.603206412825651,49.98959585856553
10.629258517034067,49.988482063747625
10.655310621242485,49.98706175261882
10.681362725450901,49.98529711042752
10.707414829659317,49.98314116923594
10.733466933867735,49.980536565853036
10.759519038076151,49.97741402529765
10.785571142284569,49.973690529906776
10.811623246492985,49.96926712595262
10.837675350701403,49.96402631013156
10.863727454909819,49.95782892729749
10.889779559118235,49.95051049806157
10.915831663326653,49.941876880050316
10.941883767535069,49.93169914935914
10.967935871743487,49.91970756864164
10.993987975951903,49.90558448488951
11.020040080160319,49.88895597275825
11.046092184368737,49.869382007713526
11.072144288577153,49.846344916673914
11.098196392785571,49.819235811523974
11.124248496993987,49.78733866213349
11.150300601202405,49.749811609593536
11.176352705410821,49.70566505651189
11.202404809619237,49.6537359987056
11.228456913827655,49.592657980896625
11.254509018036071,49.52082596768338
11.280561122244489,49.43635532005459
11.306613226452905,49.33703395743744
11.332665330661323,49.22026666673065
11.358717434869739,49.0830103947473
11.384769539078155,48.92169923160452
11.410821643286573,48.73215766323688
11.436873747494989,48.509500545045604
11.462925851703407,48.24801812843065
11.488977955911823,47.94104435660242
11.515030060120239,47.580806525553136
11.541082164328657,47.15825425095373
11.567134268537073,46.662865424315605
11.59318637274549,46.08242634165763
11.619238476953907,45.40278216981335
11.645290581162325,44.607551855627875
11.67134268537074,43.677797499016144
11.697394789579157,42.591630260158766
11.723446893787575,41.32371955914772
11.74949899799599,39.84464285292458
11.775551102204409,38.11995587356708
11.801603206412825,36.10874844355483
11.827655310621243,33.761211234820884
11.853707414829659,31.014204402388934
11.879759519038075,27.782514750456258
11.905811623246493,23.939890171556833
11.931863727454909,19.27224012755734
11.957915831663327,13.33783409833311
11.983967935871743,4.607000391397278
12.010020040080159,4.606998766730951
12.036072144288577,13.337642422756002
12.062124248496993,19.271923530820924
12.08817635270541,23.93946549518166
12.114228456913827,27.781987919937386
12.140280561122244,31.01357655817318
12.16633266533066,33.7604803362948
12.192384769539077,36.10790968547556
12.218436873747494,38.119001691540255
12.24448897795591,39.84356274849571
12.270541082164328,41.32249982128975
12.296593186372744,42.590253606738735
12.322645290581162,43.67624264044063
12.348697394789578,44.605792973124395
12.374749498997994,45.40078829567587
12.400801603206412,46.080160625469716
12.426853707414828,46.66028426641307
12.452905811623246,47.155306281600204
12.478957915831662,47.577431405160745
12.505010020040078,47.93717136864875
12.531062124248496,48.243564532384184
12.557114228456912,48.50436965150286
12.58316633266533,48.726236587506044
12.609218436873746,48.91485627502451
12.635270541082164,49.075091994989045
12.66132264529058,49.21109384904449
12.687374749498996,49.32639820812656
12.713426853707414,49.42401379117839
12.73947895791583,49.506495907923316
12.765531062124248,49.576010271410695
12.791583166332664,49.63438765439588
12.817635270541082,49.683170532145816
12.843687374749498,49.72365272633587
12.869739478957914,49.75691294292138
12.895791583166332,49.78384298298271
12.921843687374748,49.805171300536266
12.947895791583166,49.82148248555933
12.973947895791582,49.83323316391569
13.0,49.83323316391569
